taxid|organism_name|assembly_accession|intraspecific_name|status
445975|Collinsella stercoris DSM 13279|GCF_000156215.1|strain=DSM 13279|active
445984|Borreliella burgdorferi Bol26|GCF_000181575.2|strain=Bol26|active
445987|Borreliella valaisiana VS116|GCF_000170955.2|strain=VS116|active
446372|Vibrio celticus|GCF_002156525.1|strain=Rd 8.15|active
446372|Vibrio celticus|GCF_900089965.1|strain=CECT 7224|skipped
446462|Actinosynnema mirum DSM 43827|GCF_000023245.1|strain=DSM 43827|active
446465|Brachybacterium faecium DSM 4810|GCF_000023405.1|strain=DSM 4810|active
446466|Cellulomonas flavigena DSM 20109|GCF_000092865.1|strain=DSM 20109|active
446468|Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111|GCF_000092985.1|strain=DSM 43111|active
446469|Sanguibacter keddieii DSM 10542|GCF_000024925.1|strain=DSM 10542|active
446470|Stackebrandtia nassauensis DSM 44728|GCF_000024545.1|strain=DSM 44728|active
446471|Xylanimonas cellulosilytica DSM 15894|GCF_000024965.1|strain=DSM 15894|active
446679|Nostoc sphaeroides|GCF_003443655.1|strain=Kutzing En|active
446682|Rhodobacter maris|GCF_900217815.1|strain=JA276|active
446692|Acetobacter senegalensis|GCF_001499615.1|strain=108B|active
446692|Acetobacter senegalensis|GCF_001580995.1|strain=LMG 23690|skipped
446787|Actinopolymorpha rutila|GCF_013407855.1|strain=DSM 18448|active
446860|Kocuria flava|GCF_001482365.1|strain=HO-9041|active
446|Legionella pneumophila|GCF_001582475.1|strain=ATCC 33152|active
446|Legionella pneumophila|GCF_001941585.1|strain=Philadelphia-1|skipped
446|Legionella pneumophila|GCF_006364635.1|strain=FDAARGOS_779|skipped
446|Legionella pneumophila|GCF_900452735.1|strain=NCTC11192|skipped
447421|Halobacillus seohaensis|GCF_016908235.1|strain=DSM 22302|retired_Oct21
447422|Salegentibacter salinarum|GCF_002833365.1|strain=KCTC 12975|active
447422|Salegentibacter salinarum|GCF_900168115.1|strain=DSM 23400|skipped
447424|Halomonas cerina|GCF_014192215.1|strain=CECT 7282|active
447425|Halomonas nitroreducens|GCF_003966155.1|strain=11S|active
44742|Desulfovibrio fairfieldensis|GCF_001553605.1|strain=CCUG 45958|active
44752|Rhodococcus wratislaviensis|GCF_003385055.1|strain=WS3308|active
44752|Rhodococcus wratislaviensis|GCF_900455735.1|strain=NCTC13229|skipped
44753|Tsukamurella spumae|GCF_012396015.1|strain=DSM 44113|active
447567|Halomonas andesensis|GCF_003989795.1|strain=DSM 19434|active
447595|Caldanaerovirga acetigignens|GCF_900142995.1|strain=DSM 18802|active
447679|Ekhidna lutea|GCF_900188325.1|strain=DSM 19307|active
447689|Tenacibaculum soleae|GCF_001693415.1|strain=UCD-KL19|active
447|Fluoribacter bozemanae|GCF_001467045.1|strain=WIGA|active
447|Fluoribacter bozemanae|GCF_001648595.1|strain=ATCC 33217|skipped
447|Fluoribacter bozemanae|GCF_900450575.1|strain=NCTC11368|skipped
447|Fluoribacter bozemanae|GCF_900640135.1|strain=WIGA|skipped
448385|Sorangium cellulosum So ce56|GCF_000067165.1|strain=So ce 56|active
448|Legionella erythra|GCF_001467615.1|strain=SE-32A-C8|active
448|Legionella erythra|GCF_900639845.1|strain=SE-32A-C8|skipped
44933|Halomonas cupida|GCF_007991155.1|strain=NBRC 102219|active
44933|Halomonas cupida|GCF_900142755.1|strain=DSM 4740|skipped
44935|Halomonas venusta|GCF_007989605.1|strain=NBRC 102221|active
44935|Halomonas venusta|GCF_015689495.1|strain=PBH|skipped
44935|Halomonas venusta|GCF_016107635.1|strain=DSM 4743|skipped
449447|Microcystis aeruginosa NIES-843|GCF_000010625.1|strain=NIES-843|active
449461|Nocardioides humi|GCF_006494775.1|strain=DCY24|active
449520|Campylobacter canadensis|GCF_013177655.1|strain=LMG 24001|active
449659|Ligilactobacillus pobuzihii|GCF_001438865.1|strain=NBRC 103219|active
449659|Ligilactobacillus pobuzihii|GCF_007991295.1|strain=NBRC 103219|skipped
449662|Silvimonas iriomotensis|GCF_014645535.1|strain=CGMCC 1.8859|active
449663|Silvimonas amylolytica|GCF_014645555.1|strain=CGMCC 1.8860|active
449673|Bacteroides stercoris ATCC 43183|GCF_000154525.1|strain=ATCC 43183|active
449974|Chelativorans oligotrophicus|GCF_011317505.1|strain=LPM-4|active
449|Legionella hackeliae|GCF_000953655.1|strain=ATCC 35250|active
449|Legionella hackeliae|GCF_900452565.1|strain=NCTC11979|skipped
450362|Paenibacillus contaminans|GCF_003285015.1|strain=CKOBP-6|active
450365|Aquabacterium fontiphilum|GCF_009909205.1|strain=CS-6|active
450366|Vogesella perlucida|GCF_007844155.1|strain=DS-28|active
450367|[Brevibacterium] frigoritolerans|GCF_001636405.1|strain=FJAT-2396|active
450378|Croceicoccus marinus|GCF_001661675.2|strain=E4A9|active
450378|Croceicoccus marinus|GCF_014211955.1|strain=OT19|skipped
450380|Microbacterium profundi|GCF_000763375.1|strain=Shh49|active
45056|Legionella adelaidensis|GCF_001467055.1|strain=1762-AUS-E|active
45056|Legionella adelaidensis|GCF_900637865.1|strain=NCTC12735|skipped
45056|Legionella adelaidensis|GCF_900639835.1|strain=1762-AUS-E|skipped
45060|Legionella donaldsonii|GCF_900452385.1|strain=NCTC13292|active
45064|Legionella fairfieldensis|GCF_900640125.1|strain=1725-Aus-E|active
45065|Legionella geestiana|GCF_001467645.1|strain=ATCC 49504|active
45065|Legionella geestiana|GCF_004571195.1|strain=1308|skipped
45065|Legionella geestiana|GCF_900452375.1|strain=NCTC12373|skipped
45065|Legionella geestiana|GCF_900639805.1|strain=1308|skipped
45066|Legionella gratiana|GCF_001467695.1|strain=Lyon 8420412|active
45066|Legionella gratiana|GCF_900452545.1|strain=NCTC12388|skipped
45066|Legionella gratiana|GCF_900639855.1|strain=Lyon 8420412|skipped
45067|Legionella lansingensis|GCF_001467795.1|strain=ATCC 49751|active
45067|Legionella lansingensis|GCF_900187355.1|strain=NCTC12830|skipped
45067|Legionella lansingensis|GCF_900640195.1|strain=1677-MI-H|skipped
45068|Legionella londiniensis|GCF_001467825.1|strain=ATCC 49505|active
45068|Legionella londiniensis|GCF_900452755.1|strain=NCTC12931|skipped
45068|Legionella londiniensis|GCF_900639885.1|strain=1477|skipped
45070|Legionella nautarum|GCF_001467895.1|strain=ATCC 49506|active
45070|Legionella nautarum|GCF_900639935.1|strain=1224|skipped
45071|Legionella parisiensis|GCF_001467945.1|strain=PF-209-C-C2|active
45071|Legionella parisiensis|GCF_001736145.1|strain=DSM 19216|skipped
45071|Legionella parisiensis|GCF_900461585.1|strain=NCTC11983|skipped
45071|Legionella parisiensis|GCF_900639925.1|strain=PF-209C-C2|skipped
45072|Legionella quateirensis|GCF_001467955.1|strain=ATCC 49507|active
45072|Legionella quateirensis|GCF_900452695.1|strain=NCTC12376|skipped
45073|Legionella quinlivanii|GCF_001467975.1|strain=CDC#1442-AUS-E|active
45073|Legionella quinlivanii|GCF_900461555.1|strain=NCTC12433|skipped
45073|Legionella quinlivanii|GCF_900639995.1|strain=1442-AUS-E|skipped
45074|Legionella santicrucis|GCF_001468135.1|strain=SC-63-C7|active
45074|Legionella santicrucis|GCF_900639975.1|strain=SC-63-C7|skipped
45076|Legionella worsleiensis|GCF_001467535.1|strain=ATCC 49508|active
45076|Legionella worsleiensis|GCF_900453045.1|strain=NCTC12377|skipped
450851|Phenylobacterium zucineum HLK1|GCF_000017265.1|strain=HLK1|active
451513|Mangrovibacter plantisponsor|GCF_003182475.1|strain=DSM 19579|active
451640|Catenibacterium mitsuokai DSM 15897|GCF_000173795.1|strain=DSM 15897|active
451644|Mycolicibacterium conceptionense|GCF_002102065.1|strain=CCUG 50187|active
451876|Rhizobium rhizoryzae|GCF_011046895.1|strain=DSM 29514|active
451876|Rhizobium rhizoryzae|GCF_014196605.1|strain=DSM 29514|skipped
451|Tatlockia micdadei|GCF_000953635.1|strain=ATCC 33218|active
451|Tatlockia micdadei|GCF_001467875.1|strain=TATLOCK|skipped
451|Tatlockia micdadei|GCF_001648625.1|strain=ATCC 33218|skipped
451|Tatlockia micdadei|GCF_900102325.1|strain=ATCC 33218|skipped
452084|Chryseobacterium aquaticum|GCF_001420285.1|strain=KCTC 12483|active
452286|Mucilaginibacter kameinonensis|GCF_003675385.1|strain=SCK|active
45242|Capnocytophaga granulosa|GCF_900106575.1|strain=DSM 11449|active
45242|Capnocytophaga granulosa|GCF_900446675.1|strain=NCTC12948|skipped
45243|Capnocytophaga haemolytica|GCF_001553545.1|strain=CCUG 32990|active
45243|Capnocytophaga haemolytica|GCF_900115315.1|strain=DSM 11385|skipped
45243|Capnocytophaga haemolytica|GCF_900187255.1|strain=NCTC12947|skipped
45254|Dysgonomonas capnocytophagoides|GCF_004405045.1|strain=MRSN571793|active
452565|Anoxybacillus mongoliensis|GCF_014201515.1|strain=DSM 19169|active
452629|Amphritea balenae|GCF_003858655.1|strain=JAMM 1525|active
452629|Amphritea balenae|GCF_014646975.1|strain=JCM 14781|skipped
452637|Opitutus terrae PB90-1|GCF_000019965.1|strain=PB90-1|active
452652|Kitasatospora setae KM-6054|GCF_000269985.1|strain=KM-6054|active
452659|Rickettsia rickettsii str. Iowa|GCF_000017445.4|strain=Iowa|active
452662|Sphingobium japonicum UT26S|GCF_000091125.1|strain=UT26S|active
452863|Pseudarthrobacter chlorophenolicus A6|GCF_000022025.1|strain=A6|active
452|Legionella spiritensis|GCF_001468165.1|strain=Mt.St.Helens-9|active
452|Legionella spiritensis|GCF_900186965.1|strain=NCTC11990|skipped
452|Legionella spiritensis|GCF_900637495.1|strain=NCTC12082|skipped
453220|Desulfobulbus marinus|GCF_016918565.1|strain=DSM 2058|active
453304|Agromyces aureus|GCF_001660485.1|strain=AR33|active
453573|Actinomadura bangladeshensis|GCF_004348335.1|strain=DSM 45347|active
453575|Pusillimonas ginsengisoli|GCF_004153455.1|strain=KCTC 22046|active
453582|Rhodobacter aestuarii|GCF_003053525.1|strain=JA296|active
453582|Rhodobacter aestuarii|GCF_900156655.1|strain=DSM 19945|skipped
453603|Xanthomonas hortorum pv. hederae|GCF_003064105.1|strain=WHRI 7744|active
45361|Mycoplasma conjunctivae|GCF_000026765.1|strain=HRC/581T (NCTC10147)|active
45361|Mycoplasma conjunctivae|GCF_900660555.1|strain=NCTC10147|skipped
45363|Mycoplasma alkalescens|GCF_003208575.1|strain=ATCC 29103|active
45363|Mycoplasma alkalescens|GCF_900476125.1|strain=NCTC10135|skipped
453783|Lysobacter soli|GCF_003382285.1|strain=KCTC 22011|active
453783|Lysobacter soli|GCF_009755585.1|strain=XL170|skipped
453836|Glutamicibacter soli|GCF_003309065.1|strain=NHPC-3|active
453837|Luteimonas aestuarii|GCF_004357985.1|strain=B9|active
453842|Paracoccus aestuarii|GCF_003594815.1|strain=DSM 19484|active
453962|Halomonas lutea|GCF_014651575.1|strain=KCTC 12847|active
45398|Streptomyces griseoviridis|GCF_003994395.1|strain=F1-27|active
453|Legionella feeleii|GCF_001467625.1|strain=WO-44C|active
453|Legionella feeleii|GCF_001648615.1|strain=ATCC 35072|skipped
453|Legionella feeleii|GCF_900452475.1|strain=NCTC12022|skipped
453|Legionella feeleii|GCF_900461565.1|strain=NCTC11978|skipped
453|Legionella feeleii|GCF_900639755.1|strain=WO-44C|skipped
454006|Epilithonimonas hungarica|GCF_900102265.1|strain=DSM 19684|active
454133|Limnothrix rosea IAM M-220|GCF_001904615.1|strain=IAM M-220|active
454136|Phormidium ambiguum IAM M-71|GCF_001904725.1|strain=IAM M-71|active
454144|Persicirhabdus sediminis|GCF_016595495.1|strain=_KCTC 22039|active
454146|Roseibacillus ishigakijimensis|GCF_016595415.1|strain=KCTC 12986|active
454148|Roseibacillus persicicus|GCF_014651675.1|strain=KCTC 12988|active
454153|Luteolibacter pohnpeiensis|GCF_016595435.1|strain=KCTC 22041|active
454154|Paraprevotella clara|GCF_902388125.1||active
454188|Thermoflavifilum aggregans|GCF_002797735.1|strain=DSM 27268|active
454194|Pyrinomonas methylaliphatogenes|GCF_000820845.2|strain=type strain:K22|active
454601|Maritalea myrionectae|GCF_003433515.1|strain=HL2708#5|active
45461|Rhodococcus percolatus|GCF_014138705.1|strain=DSM 44240|retired_Oct21
45461|Rhodococcus percolatus|GCF_017875695.1|strain=WS3313|retired_Oct21
45462|Brevibacillus borstelensis|GCF_003710865.1|strain=NRRL NRS 818|active
45462|Brevibacillus borstelensis|GCF_006540165.1|strain=NBRC 15714|skipped
45465|Vogesella indigofera|GCF_003633895.1|strain=DSM 3303|active
45496|Methylophaga sulfidovorans|GCF_900114205.1|strain=DSM 11578|active
45498|Helicobacter cholecystus|GCF_003364215.1|strain=ATCC 700242|active
45498|Helicobacter cholecystus|GCF_900198475.1||skipped
454|Legionella israelensis|GCF_001467785.1|strain=Bercovier 4|active
454|Legionella israelensis|GCF_004564155.1|strain=HL-0427-4011|skipped
454|Legionella israelensis|GCF_004571175.1|strain=Bercovier 4|skipped
454|Legionella israelensis|GCF_900452605.1|strain=NCTC12010|skipped
454|Legionella israelensis|GCF_900640145.1|strain=Bercovier 4|skipped
455193|Saccharopolyspora antimicrobica|GCF_003635025.1|strain=DSM 45119|active
455343|Micrococcus endophyticus|GCF_014205115.1|strain=DSM 17945|active
455344|Saccharopolyspora gloriosae|GCF_014203325.1|strain=DSM 45582|active
455361|Roseococcus suduntuyensis|GCF_014196305.1|strain=DSM 19979|active
455361|Roseococcus suduntuyensis|GCF_017311525.1|strain=SHET|skipped
455432|Nocardia terpenica|GCF_001625105.1|strain=IFM 0406|active
455432|Nocardia terpenica|GCF_013186535.1|strain=IFM 0706|skipped
455488|Anaeromyxobacter dehalogenans 2CP-1|GCF_000022145.1|strain=2CP1|active
455632|Streptomyces griseus subsp. griseus NBRC 13350|GCF_000010605.1|strain=NBRC 13350|active
455|Legionella jamestowniensis|GCF_001467745.1|strain=JA-26-G1-E2|active
455|Legionella jamestowniensis|GCF_900640205.1|strain=JA-26-G1-E2|skipped
45610|Psychrobacter urativorans|GCF_001298525.1|strain=R310.10B|active
45611|Psychrobacter frigidicola|GCF_007997305.1|strain=ACAM 304|active
45611|Psychrobacter frigidicola|GCF_904845925.1||skipped
456163|Thermus parvatiensis|GCF_000252835.1|strain=RL|active
456163|Thermus parvatiensis|GCF_001535545.1|strain=RL|skipped
456327|Xanthomonas euvesicatoria|GCF_001401555.1|strain=LMG 27970|active
456481|Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'|GCF_000017685.1|strain=Patoc 1 (Paris)|active
456490|Cohnella phaseoli|GCF_003386235.1|strain=CECT 7287|active
45655|Desulfonema magnum|GCF_017377395.1|strain=4be13|active
45656|Desulfonema limicola|GCF_017377355.1|strain=5ac10|active
45657|Desulfonema ishimotonii|GCF_003851005.1|strain=Tokyo 01|active
45658|Vibrio scophthalmi|GCF_001687805.1|strain=VS-05|active
45668|Halobacillus litoralis|GCF_009856445.1|strain=SL-4|active
45670|Salinicoccus roseus|GCF_000819905.1|strain=W12|active
45670|Salinicoccus roseus|GCF_003814515.1|strain=DSM 5351|skipped
45670|Salinicoccus roseus|GCF_014634945.1|strain=CCM 3516|skipped
456|Legionella jordanis|GCF_001467765.1|strain=BL-540|active
456|Legionella jordanis|GCF_001648675.1|strain=ATCC 33623|skipped
456|Legionella jordanis|GCF_003703435.1|strain=NML 060502|skipped
456|Legionella jordanis|GCF_900637635.1|strain=NCTC11533|skipped
457423|Actinoplanes teichomyceticus ATCC 31121|GCF_003711105.1|strain=ATCC 31121|active
457427|Streptomyces himastatinicus ATCC 53653|GCF_000158915.1|strain=ATCC 53653|active
457570|Natranaerobius thermophilus JW/NM-WN-LF|GCF_000020005.1|strain=JW/NM-WN-LF|active
457575|Rivibacter subsaxonicus|GCF_004217215.1|strain=DSM 19570|active
457921|Massilia varians|GCF_017875255.1|strain=BE324|retired_Oct21
458033|Chloracidobacterium thermophilum|GCF_018304665.1|strain=B|active
458197|Serratia nematodiphila|GCF_004768745.1|strain=DH-S01|active
458197|Serratia nematodiphila|GCF_900101535.1|strain=CGMCC 1.6853|skipped
458208|Mycoplasma mucosicanis|GCF_006546935.1|strain=1642|active
45851|Butyrivibrio crossotus|GCF_902373805.1||active
458817|Shewanella halifaxensis HAW-EB4|GCF_000019185.1|strain=HAW-EB4|active
458836|Paraburkholderia sediminicola|GCF_902859805.1|strain=LMG 24238|active
458|Legionella rubrilucens|GCF_001468125.1|strain=WA-270A-C2|active
458|Legionella rubrilucens|GCF_900640015.1|strain=WA-270A-C2|skipped
459347|Bacillus cecembensis|GCF_001439635.1|strain=DSM 21993|active
459471|Flavobacterium tiangeerense|GCF_007830355.1|strain=CGMCC 1.6847|active
459472|Planomicrobium glaciei|GCF_900099655.1|strain=CGMCC 1.6846|active
459525|Fictibacillus solisalsi|GCF_900103485.1|strain=CGMCC 1.6854|active
459526|Flavobacterium anhuiense|GCF_001705175.1|strain=GSE09|active
459526|Flavobacterium anhuiense|GCF_900101855.1|strain=CGMCC 1.6859|skipped
459527|Saccharibacillus kuerlensis|GCF_014645255.1|strain=CGMCC 1.6964|active
459528|Pseudomonas duriflava|GCF_007830155.1|strain=CGMCC 1.6858|active
459529|Sphingobacterium siyangense|GCF_007830445.1|strain=CGMCC 1.6855|active
45979|Nocardia pseudobrasiliensis|GCF_003350585.1|strain=DSM 44290|active
459816|Microbacterium aquimaris|GCF_015278225.1|strain=JCM 15625|active
459858|Mycobacterium noviomagense|GCF_002086415.1|strain=DSM 45145|active
459858|Mycobacterium noviomagense|GCF_010731635.1|strain=JCM 16367|skipped
460265|Methylobacterium nodulans ORS 2060|GCF_000022085.1|strain=ORS 2060|active
460384|Enterocloster lavalensis|GCF_902364025.1||active
460|Legionella steigerwaltii|GCF_001468065.1|strain=SC-18-C9|active
460|Legionella steigerwaltii|GCF_900452835.1|strain=NCTC11991|skipped
460|Legionella steigerwaltii|GCF_900640025.1|strain=SC-18-C9|skipped
46125|Abiotrophia defectiva|GCF_013267415.1|strain=FDAARGOS_785|active
46126|Staphylococcus chromogenes|GCF_002901945.1|strain=NCTC 10530|active
46126|Staphylococcus chromogenes|GCF_014635745.1|strain=CCM 3387|skipped
46126|Staphylococcus chromogenes|GCF_017775145.1|strain=ATCC 43764|skipped
46126|Staphylococcus chromogenes|GCF_900458195.1|strain=NCTC10530|skipped
46127|Staphylococcus felis|GCF_002902185.1|strain=DSM 7377|active
46127|Staphylococcus felis|GCF_003012915.1|strain=ATCC 49168|skipped
46127|Staphylococcus felis|GCF_016127055.1|strain=FDAARGOS_1014|skipped
46158|Actinomadura citrea|GCF_013409045.1|strain=DSM 43461|active
46158|Actinomadura citrea|GCF_014648455.1|strain=JCM 3295|skipped
46159|Actinomadura coerulea|GCF_014208105.1|strain=DSM 43675|active
46159|Actinomadura coerulea|GCF_014648535.1|strain=JCM 3320|skipped
46163|Actinomadura luteofluorescens|GCF_013409365.1|strain=DSM 40398|active
46165|Actinomadura verrucosospora|GCF_013211575.1|strain=NRRL:B18236|active
46171|Nonomuraea africana|GCF_014873535.1|strain=DSM 43748|active
46172|Nonomuraea angiospora|GCF_014873145.1|strain=DSM 43173|active
46175|Microtetraspora niveoalba|GCF_001570405.1|strain=NBRC 15239|active
46176|Nonomuraea polychroma|GCF_004011505.1|strain=DSM 43925|active
46177|Nonomuraea pusilla|GCF_001417755.1|strain=NBRC 110462|active
46177|Nonomuraea pusilla|GCF_900109355.1|strain=DSM 43357|skipped
46180|Nonomuraea rubra|GCF_014207985.1|strain=DSM 43768|active
46182|Nonomuraea spiralis|GCF_014648435.1|strain=JCM 3286|active
46188|Streptosporangium violaceochromogenes|GCF_014654615.1|strain=JCM 3281|active
46223|Thermoflavimicrobium dichotomicum|GCF_900114055.1|strain=DSM 44778|active
46224|Bacillus sporothermodurans|GCF_003055085.1|strain=DSM 10599|active
46224|Bacillus sporothermodurans|GCF_016756695.1|strain=DSM 10599|retired_Oct21
46224|Bacillus sporothermodurans|GCF_016771275.1|strain=L1_157|skipped
46224|Bacillus sporothermodurans|GCF_016785185.1|strain=DSM 10599|skipped
46228|[Ruminococcus] lactaris|GCF_902373885.1||active
462372|Sphingopyxis panaciterrulae|GCF_014199295.1|strain=DSM 27163|active
46240|Paenibacillus apiarius|GCF_017052585.1|strain=MW-14|active
46256|Weissella hellenica|GCF_005405545.1|strain=NBRC 15553|active
46256|Weissella hellenica|GCF_006540065.1|strain=NBRC 15553|skipped
46256|Weissella hellenica|GCF_012396435.1|strain=CCUG 33494|skipped
